,Headline,1
2240,Oklahoma Leaders Claim Teachers’ Strike Betrays Values Of Nation’s 1914 Founding By Abraham Lincoln And Orville Redenbacher,1
2241,Older Cafeteria Monitor Not A Teacher Or Parent Or Anything,1
2242,Oldest Quran Fragments Found In U.K.,1
2243,Olive Garden Unveils New All-You-Can-Eat Assisted Suicide Dinners For Terminally Ill Customers,1
2244,Olympic Committee Announces Tokyo Games Will Still Go On As Planned Because True Athletes Embrace Every Obstacle That Comes Their Way,1
2245,Olympics Considering Adding ESports To 2024 Games,1
2246,Omarosa Plays Tapes Of Firing By John Kelly,1
2247,Omarosa Searches Through Tapes Of Everyone Else In White House Using N-Word For One Of Trump,1
2248,Omarosa To Leave White House,1
2249,"On Top Of Everything, Man’s Allergies Also Acting Up",1
2250,One Million Pounds Of Pork Seized At New Jersey Port,1
2251,One Million Species Could Go Extinct Because Of Humans,1
2252,One-Eyed Man Who Kamala Harris Locked Up 25 Years Ago Quietly Removes Tulsi Gabbard Mask,1
2253,One-Third Of American Renters Didn’t Pay On Time In April,1
2254,"Onion Social CEO Appears Before Hague Tribunal To Be Tried For Crimes Against Humanity, Promote New Website Features",1
2255,"Onion Social CEO Rebukes 480,000 Crimes At International Criminal Tribunal Including Illegal Surveillance, Insider Trading, Mass Murder, Indecent Exposure",1
2256,Onion Social Staff Physician Concludes Website Not To Blame For Mass User Illness,1
2257,"Onion Social Users Applaud Bravery Of CEO Persevering Against Falsehood, Libel",1
2258,Onion Sports’ Guide To Super Bowl 50,1
2259,Onion Sports’ Guide To Super Bowl LI,1
2260,Only Person Who Ever Truly Saw World For What It Is Starts Antidepressant Medication,1
2261,Open-Ended New Bill Criminalizes Whatever Black People Up To Right Now,1
2262,Operation: All Night Long,1
2263,Ophthalmologist Instructs Patient Not To Look At Anything 24 Hours Before Eye Surgery,1
2264,Opioid Deaths Could Be Underestimated,1
2265,Opioid Deaths Declining,1
2266,Oprah Winfrey Breaks Record For Most Appearances On The Cover Of ‘O Magazine’,1
2267,Oprah Winfrey Buys Stake In Weight Watchers,1
2268,Orangutans Might Play Games With Zoo Guests,1
2269,Organ Transplants Might Favor Wealthier Patients,1
2270,Origins Of Popular Slang Terms,1
2271,Orioles Creeped Out By Fan Who Followed Them To Spring Training,1
2272,Oscar Pistorius Released From Prison,1
2273,Oscars Ceremony Ruined,1
2274,Other 193 Countries Begin Insulting Mike Pence In Hopes Of Avoiding Future Meetings With Trump,1
2275,Our Annual Year: Best Of August,1
2276,Our Annual Year: Best Of February,1
2277,Our Annual Year: Best Of June,1
2278,Our Annual Year: Best Of May,1
2279,Our Annual Year: Best Of Onion Gamers Network,1
2280,Our Annual Year: Best Of Sports,1
2281,Our Dumb Decade: Best Of 2011,1
2282,Our Dumb Decade: Best Of 2013,1
2283,Our Dumb Decade: Best Of 2014,1
2284,Our Dumb Decade: Best Of 2015,1
2285,Our Dumb Decade: Best Of 2016,1
2286,Our Dumb Decade: Best Of 2017,1
2287,Our Dumb Decade: Best Of 2018,1
2288,"Out-Of-Touch, Aging 24-Year-Old Keeps Trying To Fit In With Cool Kids At Grammys",1
2289,Outbreaks In Victorian England Confirm Coronavirus Capable Of Spreading Through Time,1
2290,Outraged Trump Declares He Would’ve Gotten Jeffrey Epstein Way More Lenient Plea Deal,1
2291,Ovechkin Shanks Slapshot Into Stands After Unruly Fan Coughs During Backswing,1
2292,"Over 417,000 Hours Of Private Presidential Conversations Discovered After No One Remembered To Turn Off Richard Nixon’s Tape Recorder",1
2293,Overwhelmed Dolphins GM Asks Players To Please Use Automated Email Form When Making Trade Requests,1
2294,Overwhelmed New Grandparents Finally Feeling What It Like To Love A Child,1
2295,Oxfam: ‘Your Donation Will Help Us Protect Impoverished Girls From Our Employees’,1
2296,Oxford Apologizes For Sexist Definition,1
2297,Oxford Comma Wins Court Case For Workers,1
2298,Oxford Selects An Emoji As Word Of The Year,1
2299,PETA Praises ‘The Walking Dead’ For CGI Animals,1
2300,PETA Seeks Copyright For Primate,1
2301,PGA Officials Break Up Crowd Of Rowdy Fans Committing Commodities Fraud In Augusta National Parking Lot,1
2302,PS5 vs. Xbox Project Scarlett: What We Know So Far,1
2303,PTSD Treated With Ecstasy,1
2304,Painting Hanging In Thrift Store Must Be Founder Of The Salvation Army,1
2305,Panama Papers Reveal Widespread Tax Evasion,1
2306,Panic Rapidly Setting In As Man Realizes He Has No Plan For Ripe Avocado,1
2307,Panicked Falcons Discover Scratch In Mercedes Benz Stadium,1
2308,Panicked Meteorologists Advise Entire Nation To Take Cover After Losing Track Of Hurricane Michael,1
2309,Panicked Oyster Praying That Lump It Feels Forming Only A Pearl,1
2310,Panicked White Woman Calls Police On Statue Of Martin Luther King Jr.,1
2311,Panicking Trump Trying To Recall Recent Affairs He’s Had After Spotting Baby Balloon In London Protest Crowd,1
2312,Pantone Intern Starstruck After Meeting Designer Behind Sand Dollar 13-1106,1
2313,Papal Decree Holds Bishops Accountable For Sexual Abuse,1
2314,"Paper Towels On Amazon Surge To $2,000 A Roll After Crippling Cost Increase Of Paying Workers A Living Wage",1
2315,Paraguay Panics After Discovering Rich Deposit Of Natural Resources,1
2316,Paralyzed Man Determined To Still Live Normal Sedentary Life,1
2317,Paramount Executive Snaps Up Script That Begins With Studio Logo Fading Into Establishing Shot Of Actual Mountain,1
2318,Parent Struggling To Find Good Reason Why 5-Year-Old Shouldn’t Be Afraid Of Starting School,1
2319,Parents Giving Children Wrong Medicine Dosages,1
2320,Parents Impressed By How Big Baby Has Gotten After Just 16 Months Of CrossFit,1
2321,Parents Less Inhibited Than Children On Social Media,1
2322,"Paris And Los Angeles To Host 2024, 2028 Olympics",1
2323,Paris Seeks Eiffel Tower Renovations,1
2324,"Parrots Observed Using Tools, Sharing",1
2325,Parrots Support Theory That Laughter Is Contagious,1
2326,Partners Who Share Parenting Duties Have Better Sex,1
2327,Parton Parcel,1
2328,Party Guest Figures Bedroom Dresser Probably Where Host Wants Everyone To Leave Empty Cans,1
2329,Passenger Glued To Airplane Window Like It Fucking 1956,1
2330,"Passengers Aboard Coronavirus Cruise Ship Refusing To Leave After Forming Unlikely Friendships With Each Other That Transcend Nations, Languages",1
2331,Patriotism FTW: ‘Call Of Duty: Mobile’ Will Now Only Allow Guns To Be Used By Players On American Side,1
2332,Patriots Bring Up Young Rookie From Practice Squad To Provide Fresh Blood For Tom Brady,1
2333,Patriots Claim Unsanctioned Recording Was Only For Project Julian Edelman Working On For Filmmaking Class,1
2334,Patriots Score 2 Touchdowns Against Chiefs In Preemptive Strike Before AFC Championship Game,1
2335,Patriots Tired Of Jimmy Garoppolo Beginning Every Huddle With ‘This Is My Team Now’,1
2336,Patriots Win Super Bowl,1
2337,Paul Manafort Given 47 Months In Prison,1
2338,Paul McCartney Releases 18th Solo Album,1
2339,Paul Ryan Confident American People Will Warm Up To Tax Plan Once They Realize Life A Cruel And Meaningless Farce,1
2340,Paul Ryan Elected Speaker Of The House,1
2341,Paul Ryan Lauded For Inspiring Millions Of Young Gutless Fucking Cowards To Take On Leadership Roles,1
2342,Paul Ryan Will Not Seek Reelection,1
2343,Payless Files For Bankruptcy,1
2344,Peanut Executive Gets 28 Years In Prison,1
2345,Pedestrian Crossing Street Makes Sure To Look At Approaching Car So Driver Will Feel More Guilty If They Run Him Over,1
2346,Pediatricians Discourage Wearable ‘Smart’ Baby Monitors,1
2347,Pediatricians Ease Screen Time Guidelines,1
2348,Pediatricians Warn Pregnant Women Not To Drink,1
2349,"Pediatricians: Screen All Children For Depression, HIV",1
2350,Pelosi Announces Formal Impeachment Inquiry Of Trump,1
2351,Pelosi Asks Trump To Delay State of the Union During Shutdown,1
2352,Pelosi Concerned Outspoken Progressive Flank Of Party Could Harm Democrats’ Reputation As Ineffectual Cowards,1
2353,Pelosi Declares Nation In ‘Constitutional Crisis’,1
2354,Pelosi Says House Will Proceed With Articles Of Impeachment,1
2355,Pelosi Suggests Trump Committed Bribery,1
2356,Pence Declines To Say Whether Climate Change A Threat,1
2357,Pence Defends Decision To Ban Flying Pride Flags At U.S. Embassies,1
2358,Pence Unveils Campaign To Educate Teens About Dangers Of Premarital Eye Contact,1
2359,Pence Visits Conversion Therapist For Routine Gay-Preventative Checkup,1
2360,Penn State Fined $2.4 Million For Handling Of Sandusky Case,1
2361,Pentagon Awards Oscar Mayer $102 Million Contract For New Military-Grade Hot Dog,1
2362,Pentagon Awards Oscar Mayer $102 Million Contract For New Military-Grade Hot Dog With All The Fixings,1
2363,Pentagon Has U.F.O. Hunting Program,1
2364,Perfect Girlfriend Blames Self For Everything,1
2365,Performance Art Thieves Rappel From MoMa Ceiling To Steal Nude Marina Abramović Whipping Self With Flaming Rose,1
2366,"Perseverance Rover Will Carry Essays, List Of Names To Mars",1
2367,Personal Space Stations To Launch In 2020,1
2368,Pet Gerbil Has Been Absolutely Crushing It Lately,1
2369,Pete Buttigieg Blames Inability To Disclose Political Stances On NDA With Buttigieg Campaign,1
2370,Pete Buttigieg Jumps To First Place In Iowa,1
2371,Pete Buttigieg Releases Comprehensive List Of Fun Personality Quirks To Include In Articles About Him,1
2372,Pete Buttigieg Tries Appealing To Moderate Boomers By Announcing He Doesn’t Agree With His Choice To Be Gay But Respects His Decision,1
2373,"Pfizer Denies Encouraging Drug Abuse By Packaging Fentanyl With Cooking Spoon, Lighter",1
2374,Pfizer Pours All Resources Into Developing New Hyper-Depressant Pill To Help Americans Ease Transition Into Self-Quarantining,1
2375,Pfizer Unveils New Prescription Medicine To Help Adults Quit Sitting,1
2376,Philippine President Insults Obama,1
2377,Phoenix Suns Gorilla Involved In Altercation At Glendale-Area Gentlemen’s Club,1
2378,Phone Companies Partner With All 50 States To Fight Robocalls,1
2379,Piece Of Shit Whom Everybody Hates Assures Himself It All In His Head,1
2380,Pistachio-Eating Man Achieves ‘Flow’ State,1
2381,Pizza Hut Partners With University For New Curriculum,1
2382,Pizza Placed In Frozen Slumber Until Time World Needs It Most,1
2383,Plan B Unveils New Line Of Space-Time Wormholes To Prevent Intercourse From Ever Happening,1
2384,Plan To Split California Into 3 States Earns Spot On November Ballot,1
2385,Planned Parenthood Debate Threatens Government Shutdown,1
2386,Planned Parenthood Turns 100,1
2387,Plastic-Eating Caterpillar Discovered,1
2388,PlayStation 5 Confirmed For Holiday 2020,1
2389,PlayStation CEO Predicts ‘Post-Console’ World,1
2390,PlayStation Vita Officially Dead,1
2391,Playboy Mansion For Sale,1
2392,Poignant Dying Words Wasted On Dumbshit Nephew,1
2393,"Point/Counterpoint: All My Life, I’ve Worked Hard, Told The Truth, Been A Good Husband And Father, And Today I Was Diagnosed With Cancer vs. I Feel Great!",1
2394,Polar Vortex Splits Into U.S.-Chilling Rings,1
2395,Police Ask NFL To Allow Armed Off-Duty Cops Into Games,1
2396,Police Chief Apologizes To Minorities For Mistreatment,1
2397,Police Chief Vows To Take Concrete Steps To Better Cover Up Violence,1
2398,Police Defend Use Of Non-Lethal Rubber Tires On Protestors,1
2399,Police Didn’t Spend Millions On Awesome Tank Just To Let Protests Stay Peaceful,1
2400,Police Found Golden State Killer By Tracing Owner Of ‘IAmTheGoldenStateKiller.com’ Website,1
2401,Police Officer On Desk Duty Placed On Empty-Room Duty After Brutally Beating Drawer,1
2402,Police Still Investigating What Happened Between Officer Discharging Weapon And Suspect’s Head Exploding,1
2403,Police Took More From Citizens Than Burglars In 2014,1
2404,Police Training Eagles To Hunt Drones,1
2405,Polite High School Football Team Runs Around Banner That Took Hours To Make,1
2406,Political Scientists Baffled By Trump’s Ability To End Something He Had No Control Over Just Days Ago,1
2407,Political Scientists Reassure Americans That Stripping Minorities Of Citizenship Usually Where Descent Into Fascism Peters Out,1
2408,Poll Finds 2018 Midterms Resting On Critical Swing Group Of People Who Showed Up Looking For Community Center Pottery Class,1
2409,Poll Finds 54% Of Americans Approve Executing Trump But Leaving Him In Office,1
2410,Poll Finds 75% Of Voters Want Impeachment Witnesses,1
2411,Poll Finds 78% Of Americans Would Vote For Liberty Bell,1
2412,Poll Finds 84% Say Americans Angrier Than Generation Ago,1
2413,Poll Finds 97% Of Americans Don’t Know Who Donald Trump Is,1
2414,Poll Finds Bloomberg Trailing Among Young Black Males He’s Already Thrown In Prison,1
2415,Poll Finds Majority Of Americans Would Prefer Working Remotely After Pandemic,1
2416,Poll Finds Support For Impeachment Growing,1
2417,Poll Finds Two-Thirds Of Americans Think Trump Has Made Racial Tensions Worse,1
2418,Poll Shows Increasing Number Of Voters Blame Founding Fathers For Starting America,1
2419,Poll: 43% Of Americans Believe #MeToo Has Gone Too Far,1
2420,Poll: 68% Of Americans Believe Lee Harvey Oswald Acted Like Asshole,1
2421,Poll: Americans Overwhelmingly Support Gun Safety Laws,1
2422,Poll: Most Americans Blame Trump For Shutdown,1
2423,Poll: Most Americans Oppose Increased Political Correctness,1
2424,Poll: Teens Addicted To Smartphones,1
2425,Poll: Trump Leads Top 2020 Democrats In Iowa,1
2426,"Polling Shows Sanders Surpassing Biden In Iowa, New Hampshire",1
2427,Pollution Could Pose Greater Risk For Obesity,1
2428,Pollution Exposure During Pregnancy May Shorten Baby’s Life,1
2429,Pompeo To Increase Bombing In Afghanistan After Figuring They’ll Miss And Hit Iran At Some Point,1
2430,Pony Anxiously Waiting For Attendant To Flag Large Child As Too Big For Ride,1
2431,Poor Sleep Might Contribute To Dementia,1
2432,Pope Calls For World Peace During Easter Mass,1
2433,Pope Condemns Nuclear Weapons In Hiroshima,1
2434,Pope Francis Admits God Really Starting To Look Old,1
2435,Pope Francis Admits ‘Like 97%’ Of Past Church Leadership ‘Probably Burning In Hell’,1
2436,Pope Francis Asks Congregation If It’s Okay If They Do A Low-Key Easter This Year,1
2437,Pope Francis Celebrates 81st Birthday With Extra-Large Pizza Pie,1
2438,Pope Francis Considering Female Deacons,1
2439,Pope Francis Declares Abortion Forgivable,1
2440,Pope Francis Finally Close To Finishing Bible,1
2441,Pope Francis Hastily Condemns Capital Punishment After Vatican Police Announce New Evidence Found In 2014 Stabbing,1
2442,Pope Francis Holds Sex Abuse Summit,1
2443,Pope Francis On Vatican Abuse Scandal: ‘Just Tell Me Whose Feet To Wash’,1
2444,Pope Francis Pardons Those Who Dodged The Draft During Crusades,1
2445,Pope Francis Renounces Papacy After Falling In Love With Beautiful American Divorcee,1
2446,Pope Francis Tells Sinner Risky Experimental Sacrament Only Thing Capable Of Saving Him,1
2447,Pope Francis: Happiness Cannot Be ‘Downloaded’,1
2448,Pope Spends Day In NYC,1
2449,Pope Summons World’s Bishops For Meeting On Sexual Abuse,1
2450,"Popeyes Escalates Chick-Fil-A Rivalry With New Sandwich Featuring Dan Cathy’s Battered, Fried Loved Ones",1
2451,Popeyes Fried Chicken Sandwich Returns,1
2452,Pope’s NYC Visit Leads To Ticket Scalping,1
2453,Porn Industry Leaders Announce Immediate Closure Of All Orifices,1
